country_id	year	sitc_eci	hs_eci	growth_proj	sitc_eci_rank	hs_eci_rank
148	2007	-3.0279307	-2.500415325164795		"145"	145
152	2007	-0.19026028	-0.3105248808860779	2.07	"74"	81
156	2007	0.92016035	0.8297892808914185	4.89	"28"	30
158	2007	1.6261524	1.6368328332901		"10"	8
170	2007	0.16816147	0.12389856576919556	3.9	"58"	64
178	2007	-1.692361	-1.6183043718338013	2.58	"137"	135
180	2007	-1.3403016	-1.6226648092269897		"130"	136
188	2007	0.08775718	0.167263925075531	3.11	"61"	62
191	2007	0.8369096	0.81589275598526	3	"32"	31
192	2007	-0.44181252	-0.3636836111545563	1.12	"90"	86
196	2007	0.75186235	0.8826846480369568		"35"	29
203	2007	1.6579754	1.5920233726501465	2.94	"8"	11
204	2007	-1.1126832	-1.0861023664474487		"127"	124
208	2007	1.2377719	1.186164379119873	2.59	"20"	20
214	2007	0.02613129	-0.18863952159881592	3.38	"63"	74
218	2007	-0.7625754	-0.7775339484214783	2.32	"112"	104
222	2007	-0.032326996	-0.11033005267381668	2.99	"65"	69
226	2007	-1.9689602	-1.8815944194793701		"140"	141
231	2007	-0.993383	-1.082889437675476	5.02	"122"	123
233	2007	0.79998976	0.6942166090011597	3.02	"33"	36
246	2007	1.8368182	1.851423740386963	3.39	"4"	5
250	2007	1.4084775	1.4647297859191895	2.46	"15"	14
266	2007	-1.2308741	-1.4693224430084229	2.52	"129"	133
268	2007	-0.22483233	0.11036386340856552	1.94	"75"	65
276	2007	2.0514703	2.116305112838745	0.23	"2"	2
288	2007	-0.6835935	-0.83473801612854	4.97	"107"	107
300	2007	0.29166174	0.3199809789657593	2.52	"54"	54
320	2007	-0.16209762	-0.23273444175720215	5.28	"71"	77
324	2007	-1.6883104	-1.8827418088912964	4.48	"136"	142
332	2007	-0.73415345	-1.094746470451355		"110"	125
340	2007	-0.5512293	-0.4856102168560028	3.86	"99"	91
344	2007	0.77127767	0.6525269746780396		"34"	39
348	2007	1.4903436	1.514838457107544	3.4	"13"	12
356	2007	0.27705643	0.24121345579624176	7.26	"55"	57
360	2007	0.08346537	-0.13233496248722076	5.33	"62"	71
364	2007	-0.8063444	-0.8690949082374573	1.93	"114"	110
368	2007	-2.6579218	-2.047461986541748		"144"	144
372	2007	1.2649909	1.436732292175293	2.73	"19"	16
376	2007	0.9455272	1.1191080808639526	4.15	"27"	21
380	2007	1.4053223	1.309819221496582	1.85	"16"	17
384	2007	-0.9594676	-0.9330592751502991	4.06	"121"	117
388	2007	-0.3967206	-0.4232710003852844	1.57	"87"	89
392	2007	2.309488	2.3490121364593506	3.13	"1"	1
398	2007	-0.36252692	-0.1725618690252304	2.48	"85"	73
400	2007	0.29182592	0.2112688273191452	5.04	"53"	58
404	2007	-0.40582952	-0.3753436505794525	6.36	"88"	87
410	2007	1.5674222	1.4638668298721313	3.6	"11"	15
414	2007	-2.183624	-0.9007302522659302	2.01	"143"	113
417	2007	0.023321321	-0.20854996144771576	5.2	"64"	75
418	2007	-0.6667576	-1.1589359045028687	3.68	"105"	128
422	2007	0.49153534	0.47964203357696533	4.21	"47"	48
428	2007	0.6567205	0.6362140774726868	2.89	"40"	41
430	2007	-1.0582992	-1.0696622133255005		"125"	122
434	2007	-1.3682678	-0.9289771914482117	0.56	"131"	115
440	2007	0.56236976	0.6381768584251404	2.91	"44"	40
450	2007	-0.46463096	-0.9643340706825256	5.91	"94"	118
454	2007	-0.8279024	-1.2716004848480225	5.76	"117"	131
458	2007	0.97764635	0.760472297668457	4.5	"26"	32
466	2007	-0.44831288	-0.6501252055168152	5.05	"92"	102
478	2007	-1.8581105	-1.9516353607177734	3.14	"139"	143
480	2007	-0.1715582	-0.35059645771980286	1.85	"72"	84
484	2007	1.3607103	1.0985219478607178	4.51	"18"	23
496	2007	-0.9293566	-1.1148823499679565	2.95	"120"	127
498	2007	0.29283592	0.17056448757648468	3.37	"52"	61
504	2007	-0.36042702	-0.5687735080718994	3.17	"84"	96
508	2007	-1.4485749	-1.5729758739471436	4.54	"133"	134
512	2007	-0.706279	-0.49166765809059143	1.85	"108"	92
516	2007	-0.45937312	-0.6114997863769531	3.06	"93"	100
524	2007	-0.16108334	-0.3043569326400757		"70"	80
528	2007	1.0062424	1.0898867845535278	2.53	"24"	24
554	2007	0.38891542	0.49531224370002747	2.61	"50"	46
558	2007	-0.7173271	-0.9307963252067566	3.06	"109"	116
562	2007	-0.44324902	-0.31346771121025085		"91"	82
566	2007	-2.0847414	-1.8245595693588257	3.53	"142"	138
578	2007	0.63988924	0.8834092617034912	1.72	"42"	28
586	2007	-0.4286388	-0.575922966003418	4.9	"89"	98
591	2007	0.44188923	0.34582802653312683		"49"	53
598	2007	-1.650537	-1.8809727430343628	2.95	"134"	140
600	2007	-0.4863492	-0.5547376275062561	3.73	"95"	94
604	2007	-0.48687893	-0.5547054409980774	2.73	"97"	93
608	2007	0.32711068	0.18918292224407196	4.83	"51"	60
616	2007	1.1126153	1.0262773036956787	3.37	"22"	25
620	2007	0.73930573	0.6306067109107971	2.74	"37"	42
634	2007	-0.55155385	0.059399377554655075	1.52	"100"	66
642	2007	0.8941857	0.6571334004402161	3.45	"30"	38
643	2007	0.18841256	0.5506715178489685	2.34	"57"	45
646	2007	-0.31418955	-0.42362532019615173		"81"	90
682	2007	-0.55562824	0.26492324471473694	2.53	"101"	56
686	2007	-0.3322657	-0.23107381165027618	6.14	"82"	76
688	2007	0.741369	0.6012356281280518		"36"	43
702	2007	1.6759183	1.502528429031372		"7"	13
703	2007	1.3945948	1.2968218326568604	3.47	"17"	19
704	2007	-0.10449793	-0.271732896566391	4.63	"69"	79
705	2007	1.4825982	1.6361379623413086	3.18	"14"	9
710	2007	0.11097726	0.4103895425796509	3.22	"60"	51
716	2007	-0.38842925	-0.40661588311195374	5.46	"86"	88
724	2007	1.0051738	0.8944209218025208	3.14	"25"	27
729	2007	-2.021739	-1.863358736038208		"141"	139
748	2007	0.89684004	0.9326534867286682		"29"	26
752	2007	1.8311923	1.91759192943573	3.14	"5"	4
756	2007	1.982217	2.0015907287597656	3.1	"3"	3
762	2007	-1.0446575	-1.0242384672164917	3.78	"124"	120
764	2007	0.8785926	0.6602553725242615	4.4	"31"	37
768	2007	-0.6474337	-0.8445644974708557		"104"	109
780	2007	-0.35118803	-0.3535331189632416	0.62	"83"	85
784	2007	-0.22513752	-0.06687549501657486	1.98	"76"	68
788	2007	0.2236695	0.031704120337963104	3.78	"56"	67
792	2007	0.5028266	0.3669978678226471	4.53	"46"	52
795	2007	-1.0704516	-1.1718311309814453	2.04	"126"	129
800	2007	-0.6773093	-0.9112116098403931	6.56	"106"	114
804	2007	0.607325	0.7542975544929504	3.66	"43"	33
807	2007	-0.052841127	-0.16731521487236023	2.28	"67"	72
818	2007	-0.23184358	-0.11228711903095245	5.03	"77"	70
826	2007	1.6563816	1.6885324716567993	3.23	"9"	7
834	2007	-0.6332208	-0.873907208442688	6.65	"103"	111
840	2007	1.5114639	1.6079133749008179	2.31	"12"	10
854	2007	-0.87162536	-0.7042439579963684		"118"	103
858	2007	0.13966827	0.1979028880596161	2.69	"59"	59
860	2007	-0.3140156	-0.6185024380683899	3.97	"80"	101
862	2007	-0.777422	-0.33660081028938293	2	"113"	83
887	2007	-1.4383402	-1.1903505325317383	4.24	"132"	130
894	2007	-0.48661268	-0.5694196820259094	5.54	"96"	97
4	2008	-0.19516817	-0.17454305291175842		"77"	74
8	2008	-0.31347507	0.3081800639629364	3.75	"81"	56
12	2008	-1.304479	-0.922210693359375	1.73	"132"	115
24	2008	-1.8379565	-2.1897618770599365	2.77	"139"	143
31	2008	-1.1762816	-0.8729121685028076	1.67	"128"	113
32	2008	0.09911488	0.35433229804039	3.26	"60"	52
36	2008	-0.39022723	-0.16490811109542847	1.43	"87"	73
40	2008	1.7242541	1.6000738143920898	1.68	"7"	9
48	2008	-0.38868913	0.32075339555740356		"85"	55
50	2008	-0.6136431	-0.8369418978691101	3.27	"98"	112
51	2008	0.35870236	0.32916855812072754		"51"	54
56	2008	1.1827132	1.297829508781433	2.58	"21"	17
68	2008	-0.7868953	-0.8303225040435791	3.35	"107"	111
70	2008	0.61973643	0.5261390805244446	3.35	"39"	44
72	2008	-0.26327762	-0.18102025985717773	2.23	"78"	77
76	2008	0.3752229	0.4458145797252655	3.84	"49"	48
100	2008	0.47231176	0.43096980452537537	3.03	"47"	49
104	2008	-1.0550734	-1.4891310930252075		"124"	134
112	2008	0.9246603	1.1474831104278564	3.49	"29"	22
116	2008	-0.80453783	-0.9538863897323608	3.25	"110"	120
120	2008	-0.92650586	-1.07187819480896	3.82	"117"	124
124	2008	0.6144299	0.6345409154891968	2.86	"40"	38
144	2008	-0.14729033	-0.45770129561424255	3.53	"73"	93
148	2008	-2.4515028	-2.8405637741088867		"143"	145
152	2008	-0.16949387	-0.3000222146511078	1.94	"76"	83
156	2008	0.9990751	0.9449334740638733	4.7	"25"	27
158	2008	1.6202431	1.5949372053146362		"11"	10
170	2008	0.24321109	0.1336362063884735	3.98	"55"	63
178	2008	-1.5061256	-2.3872432708740234	2.96	"136"	144
180	2008	-1.2467266	-1.6008282899856567		"130"	136
188	2008	0.099492125	0.20094329118728638	3.19	"59"	61
191	2008	0.9182479	0.8502981662750244	2.92	"30"	30
192	2008	-0.38315398	-0.18120555579662323	1.08	"84"	78
196	2008	0.949478	1.0010898113250732		"28"	25
203	2008	1.656922	1.6129637956619263	2.78	"9"	8
204	2008	-1.2947115	-1.18683660030365		"131"	128
208	2008	1.2906088	1.1865721940994263	2.43	"19"	21
214	2008	-0.054776445	-0.16298432648181915	3.2	"67"	72
218	2008	-0.75187993	-0.7807827591896057	2.16	"105"	109
222	2008	0.06926503	-0.0196855366230011	3.3	"63"	67
226	2008	-1.9280044	-1.3149884939193726		"141"	131
231	2008	-0.7879229	-0.9258516430854797	4.94	"109"	116
233	2008	0.7613614	0.7319014668464661	3.05	"34"	35
246	2008	1.7292808	1.708688735961914	3.16	"6"	5
250	2008	1.4921559	1.4356846809387207	2	"15"	15
266	2008	-1.3822428	-1.3246076107025146	2.24	"134"	132
268	2008	-0.42247626	-0.17660459876060486	1.6	"89"	75
276	2008	2.036288	1.953020691871643	-0.37	"2"	2
288	2008	-0.8333444	-0.6797210574150085	4.4	"111"	103
300	2008	0.30003545	0.23848369717597961	2.7	"54"	60
320	2008	-0.15092069	-0.27695491909980774	5.16	"74"	82
324	2008	-1.3204179	-1.5208587646484375	4.58	"133"	135
332	2008	-0.94552886	-1.0903047323226929		"118"	126
340	2008	-0.6413219	-0.5864211916923523	3.72	"101"	102
344	2008	0.79651314	0.8326194286346436		"33"	32
348	2008	1.5136132	1.3761016130447388	3.3	"13"	16
356	2008	0.32749686	0.2579617202281952	7.24	"52"	59
360	2008	0.05441193	-0.0022992724552750587	4.77	"64"	66
364	2008	-1.1962427	-1.0549405813217163	1.42	"129"	122
368	2008	-2.5241659	-1.9290751218795776		"144"	140
372	2008	1.6339376	1.5926570892333984	3.28	"10"	11
376	2008	1.0226806	1.201830267906189	4.17	"24"	20
380	2008	1.3805916	1.2866746187210083	1.56	"18"	18
384	2008	-0.9856705	-0.9457888007164001	3.92	"123"	119
388	2008	-0.27399567	-0.5448318719863892	1.87	"79"	97
392	2008	2.3265371	2.294664144515991	2.82	"1"	1
398	2008	-0.5635435	-0.37761548161506653	2.3	"96"	86
400	2008	0.36403638	0.28124868869781494	4.79	"50"	58
404	2008	-0.32822385	-0.2464558184146881	6.5	"82"	81
410	2008	1.5561846	1.450244665145874	3.53	"12"	14
414	2008	-2.623782	-1.621970295906067	1.12	"145"	137
417	2008	-0.13164367	-0.14118680357933044	4.63	"71"	71
418	2008	-0.7869126	-1.0829986333847046	3.54	"108"	125
422	2008	0.49398002	0.4981321096420288	3.88	"46"	47
428	2008	0.5810554	0.6575205326080322	2.71	"41"	37
430	2008	-0.9022116	-0.46089720726013184		"116"	94
434	2008	-1.6644049	-1.3450539112091064	0.36	"137"	133
440	2008	0.5420177	0.6225036978721619	2.76	"42"	39
450	2008	-0.62232643	-1.011301040649414	5.85	"100"	121
454	2008	-0.9479934	-1.2930028438568115	6.12	"119"	130
458	2008	0.9529425	0.833219587802887	4.51	"27"	31
466	2008	-0.30907413	-0.3002619743347168	5.05	"80"	84
478	2008	-1.9406826	-2.0719411373138428	3.04	"142"	142
480	2008	-0.16082537	-0.230507954955101	1.89	"75"	80
484	2008	1.2439119	1.000014066696167	4.37	"20"	26
496	2008	-1.1023712	-1.068224310874939	2.73	"125"	123
498	2008	0.09495379	0.1874428242444992	3.02	"61"	62
504	2008	-0.4706045	-0.4190930128097534	2.9	"91"	90
508	2008	-0.9675162	-0.9406742453575134	4.42	"122"	117
512	2008	-0.7320477	-0.5725746154785156	1.77	"103"	100
516	2008	-0.07893028	-0.07968458533287048	3.22	"70"	69
524	2008	-0.050529636	-0.176609069108963		"66"	76
528	2008	1.0794564	1.1115846633911133	2.48	"23"	23
554	2008	0.32651606	0.5003511309623718	2.39	"53"	46
558	2008	-0.6496733	-0.7534413933753967	3.24	"102"	106
562	2008	-0.78561014	-0.7662374973297119		"106"	108
566	2008	-1.7655897	-1.8042770624160767	3.34	"138"	139
578	2008	0.69439703	0.8831004500389099	1.37	"36"	28
586	2008	-0.3763841	-0.3842479884624481	4.86	"83"	88
591	2008	0.532257	0.5260793566703796		"43"	45
598	2008	-1.4382887	-1.7319308519363403	3.21	"135"	138
600	2008	-0.47816432	-0.5814629793167114	3.57	"92"	101
604	2008	-0.41245925	-0.4945462942123413	2.78	"88"	96
608	2008	0.40628558	0.28729039430618286	5.19	"48"	57
616	2008	1.1269978	1.0288877487182617	3.21	"22"	24
620	2008	0.7514076	0.5966994166374207	2.74	"35"	42
634	2008	-0.8588742	-0.7971193790435791	1	"113"	110
642	2008	0.8990602	0.772948145866394	3.31	"31"	33
643	2008	0.075368844	0.6010298728942871	2.14	"62"	41
646	2008	-0.7431187	-0.7541860938072205		"104"	107
682	2008	-0.83970726	-0.129592165350914	1.65	"112"	70
686	2008	-0.5804662	-0.4293780028820038	5.66	"97"	91
688	2008	0.6402303	0.5892395377159119		"37"	43
702	2008	1.9355322	1.7075711488723755		"4"	6
703	2008	1.4823612	1.2691150903701782	3.4	"17"	19
704	2008	-0.04538451	-0.21955327689647675	4.7	"65"	79
705	2008	1.4916177	1.5167810916900635	3.03	"16"	13
710	2008	0.13814937	0.3807344138622284	3.09	"58"	51
716	2008	-0.42708024	-0.3901229500770569	5.72	"90"	89
724	2008	0.96956855	0.8662540316581726	2.99	"26"	29
729	2008	-1.8535354	-2.040675163269043		"140"	141
748	2008	0.6268839	0.709623396396637		"38"	36
752	2008	1.8266366	1.796064853668213	2.91	"5"	4
756	2008	1.9900508	1.9463919401168823	3	"3"	3
762	2008	-0.9624294	-0.9062658548355103	3.62	"121"	114
764	2008	0.8615345	0.7590217590332031	4.37	"32"	34
768	2008	-0.5082398	-0.4422779977321625		"94"	92
780	2008	-0.38904652	-0.5712470412254333	0.37	"86"	99
784	2008	-0.056543034	-0.3743491470813751	2.19	"68"	85
788	2008	0.16335614	0.10728757828474045	3.63	"57"	64
792	2008	0.51513374	0.4268626570701599	4.42	"44"	50
795	2008	-0.87727994	-1.184399127960205	1.8	"115"	127
800	2008	-0.56017137	-0.5530540347099304	6.53	"95"	98
804	2008	0.50223064	0.6123071908950806	3.38	"45"	40
807	2008	-0.07173502	-0.07413046807050705	2.18	"69"	68
818	2008	-0.13397996	0.002909301081672311	5.16	"72"	65
826	2008	1.7172971	1.7029235363006592	3.03	"8"	7
834	2008	-0.61815506	-0.7066351771354675	6.52	"99"	105
840	2008	1.5022041	1.590814232826233	2.11	"14"	12
854	2008	-0.94931	-0.9439687728881836		"120"	118
858	2008	0.17496671	0.34987741708755493	2.56	"56"	53
860	2008	-0.49273896	-0.48878365755081177	3.69	"93"	95
862	2008	-1.1365576	-0.382660835981369	1.71	"127"	87
887	2008	-1.1045941	-1.2543458938598633	4.38	"126"	129
894	2008	-0.8676359	-0.7051723003387451	4.94	"114"	104
4	2009	-0.38485155	0.49396470189094543		"87"	44
8	2009	-0.36750078	0.4367106258869171	3.95	"85"	49
12	2009	-1.4059467	-1.2644397020339966	2.1	"135"	130
24	2009	-1.5865282	-0.9858311414718628	2.74	"136"	120
31	2009	-1.4034228	-1.047826886177063	1.11	"133"	123
32	2009	0.14579001	0.208440363407135	3.3	"58"	59
36	2009	-0.34277943	-0.10852055251598358	1.43	"83"	72
40	2009	1.7549886	1.6773340702056885	1.77	"7"	8
48	2009	-0.073397525	0.26196619868278503		"67"	57
50	2009	-0.83271664	-0.9391883611679077	3.14	"107"	113
51	2009	0.24162607	0.32043567299842834		"52"	54
56	2009	1.2236522	1.214735984802246	2.48	"20"	18
68	2009	-0.9206709	-0.9669074416160583	3.13	"115"	117
70	2009	0.61949885	0.4684913158416748	3.38	"41"	47
72	2009	0.20377223	-0.0016042639035731554	2.86	"55"	68
76	2009	0.30151597	0.3384087085723877	3.8	"51"	52
100	2009	0.48955446	0.3281465470790863	2.98	"47"	53
104	2009	-1.2579292	-1.6547141075134277		"128"	139
112	2009	1.0166619	0.9732831120491028	3.59	"26"	25
116	2009	-0.962418	-1.1303259134292603	3.29	"119"	126
120	2009	-1.031644	-1.0179955959320068	3.86	"121"	122
124	2009	0.679011	0.6423812508583069	2.99	"38"	38
144	2009	-0.4596094	-0.6003901362419128	3.2	"90"	99
148	2009	-1.827001	-1.2519035339355469		"142"	129
152	2009	-0.19984527	-0.37767264246940613	1.93	"76"	87
156	2009	0.97914076	0.957899808883667	4.66	"27"	26
158	2009	1.6370553	1.663718342781067		"10"	10
170	2009	0.3346007	0.2535415589809418	3.98	"50"	58
178	2009	-1.3858095	-1.702545404434204	2.77	"132"	140
180	2009	-1.4047467	-1.7595912218093872		"134"	142
188	2009	0.050213378	0.06891612708568573	2.93	"64"	66
191	2009	0.9076456	0.8652510643005371	2.9	"30"	31
192	2009	-0.096664175	0.017890866845846176	1.12	"69"	67
196	2009	0.90956277	0.9056878089904785		"29"	28
203	2009	1.6874465	1.6673502922058105	3.01	"8"	9
204	2009	-0.86983854	-0.8845988512039185		"111"	110
208	2009	1.3329419	1.1733816862106323	2.5	"19"	21
214	2009	-0.21621704	-0.2189529836177826	3.05	"78"	80
218	2009	-0.8490552	-0.8972834348678589	2.14	"108"	111
222	2009	-0.114769705	-0.15816472470760345	3.01	"70"	74
226	2009	-2.3826005	-1.4973361492156982		"144"	135
231	2009	-0.88550586	-0.8458524942398071	5.1	"112"	108
233	2009	0.8006107	0.7620652914047241	3.09	"32"	34
246	2009	1.8235949	1.7276086807250977	3.26	"6"	7
250	2009	1.5325772	1.4828650951385498	2.14	"13"	15
266	2009	-0.9219136	-1.3847373723983765	1.94	"116"	133
268	2009	-0.17147703	-0.10308395326137543	1.86	"75"	71
276	2009	2.0526636	2.042339324951172	-0.41	"2"	3
288	2009	-0.8162144	-0.9448716044425964	4.17	"106"	114
300	2009	0.23699398	0.16464124619960785	2.62	"53"	61
320	2009	-0.30170578	-0.3213704526424408	4.83	"81"	85
324	2009	-1.621283	-1.7506378889083862	4.26	"139"	141
332	2009	-1.014972	-1.5683238506317139		"120"	136
340	2009	-0.5937672	-0.5013185143470764	3.75	"98"	94
344	2009	0.6839168	0.7938705086708069		"36"	33
348	2009	1.6123351	1.372194528579712	3.46	"11"	16
356	2009	0.1900616	0.13464415073394775	6.92	"57"	63
360	2009	-0.07080858	-0.21844220161437988	4.47	"66"	79
364	2009	-1.2867048	-1.2068616151809692	1.48	"130"	128
368	2009	-2.8599553	-1.333875298500061		"145"	132
372	2009	1.4913791	1.5527844429016113	2.99	"15"	13
376	2009	1.0938162	1.1930174827575684	4.07	"24"	19
380	2009	1.3930964	1.3050824403762817	1.51	"18"	17
384	2009	-1.0991721	-1.0484166145324707	3.85	"125"	124
388	2009	-0.08896078	-0.2074715793132782	2.03	"68"	78
392	2009	2.2985685	2.3727612495422363	2.46	"1"	1
398	2009	-0.7001888	-0.6281261444091797	2.02	"102"	100
400	2009	0.3598295	0.13123929500579834	4.83	"49"	64
404	2009	-0.28129745	-0.2591937184333801	6.71	"80"	84
410	2009	1.6636165	1.5209987163543701	3.5	"9"	14
414	2009	-1.6030889	-0.9526810646057129	1.86	"137"	115
417	2009	-0.118145876	-0.24085216224193573	4.63	"71"	81
418	2009	-0.95730716	-1.3274093866348267	3.34	"118"	131
422	2009	0.53236747	0.4678414463996887	3.7	"44"	48
428	2009	0.68390685	0.6750375628471375	2.76	"37"	36
430	2009	-0.54544973	-0.17167718708515167		"95"	75
434	2009	-1.7107786	-1.1495568752288818	0.69	"141"	127
440	2009	0.5717748	0.5474092364311218	2.87	"42"	42
450	2009	-0.5091964	-0.9128195643424988	5.98	"93"	112
454	2009	-1.2601416	-1.607102870941162	5.26	"129"	138
458	2009	0.7565413	0.9089170098304749	4.34	"34"	27
466	2009	-0.8525015	-0.8546606302261353	5.33	"109"	109
478	2009	-1.3527318	-1.8381010293960571	3.24	"131"	143
480	2009	-0.057717912	-0.19573138654232025	2.29	"65"	77
484	2009	1.2163109	0.992153525352478	4.21	"21"	24
496	2009	-0.86728686	-0.7692602872848511	3.17	"110"	105
498	2009	0.14536928	-0.010674823075532913	3.15	"59"	69
504	2009	-0.37409103	-0.4770444631576538	3	"86"	93
508	2009	-0.94464755	-0.818562388420105	4.54	"117"	107
512	2009	-0.6785405	-0.6506780385971069	2.19	"101"	102
516	2009	0.08033685	-0.17852479219436646	3.44	"62"	76
524	2009	-0.24074674	-0.39770981669425964		"79"	89
528	2009	1.1164081	1.1189734935760498	2.4	"23"	22
554	2009	0.23460354	0.3052010238170624	2.22	"54"	55
558	2009	-0.81428725	-0.9602797627449036	3.13	"105"	116
562	2009	-1.2042514	-1.436787724494934		"127"	134
566	2009	-1.6461034	-1.5823131799697876	3.52	"140"	137
578	2009	0.7896758	0.8711522221565247	1.73	"33"	30
586	2009	-0.48127875	-0.4468519389629364	4.87	"91"	92
591	2009	0.5704674	0.6009738445281982		"43"	40
598	2009	-1.614461	-2.0864908695220947	2.95	"138"	144
600	2009	-0.5489758	-0.5940670967102051	3.62	"96"	98
604	2009	-0.4827824	-0.5628591179847717	2.61	"92"	96
608	2009	0.4921894	0.48585864901542664	4.93	"46"	46
616	2009	1.1663551	1.0740811824798584	3.12	"22"	23
620	2009	0.6412976	0.55756014585495	2.73	"39"	41
634	2009	-0.8933408	-0.44173556566238403	1.47	"113"	91
642	2009	0.95451933	0.8360298871994019	3.22	"28"	32
643	2009	0.06537163	0.5047522187232971	2.16	"63"	43
646	2009	-0.14788564	-0.3885681629180908		"73"	88
682	2009	-0.44762978	0.16663376986980438	2.68	"89"	60
686	2009	-0.7405908	-0.4057200849056244	5.29	"103"	90
688	2009	0.6247496	0.4920887053012848		"40"	45
702	2009	1.9981873	1.9098128080368042		"4"	4
703	2009	1.4243405	1.1742210388183594	3.56	"17"	20
704	2009	-0.11950826	-0.24541647732257843	4.51	"72"	82
705	2009	1.5120319	1.6237621307373047	3.23	"14"	11
710	2009	0.13596675	0.3534526526927948	3.26	"60"	51
716	2009	-0.6225591	-0.6451824307441711	5.14	"99"	101
724	2009	1.0250412	0.8847430944442749	2.84	"25"	29
729	2009	-2.0733325	-2.2160699367523193		"143"	145
748	2009	0.69710904	0.6645937561988831		"35"	37
752	2009	1.890375	1.8453081846237183	2.73	"5"	5
756	2009	2.025943	2.122307300567627	3.16	"3"	2
762	2009	-1.1910081	-0.9780961275100708	3.45	"126"	118
764	2009	0.8964968	0.7612550258636475	4.39	"31"	35
768	2009	-0.4374243	-0.5874375700950623		"88"	97
780	2009	-0.34734443	-0.36444807052612305	0.73	"84"	86
784	2009	-0.3337093	0.15370820462703705	2.59	"82"	62
788	2009	0.19271268	0.12091945856809616	3.95	"56"	65
792	2009	0.47247148	0.4265163838863373	4.59	"48"	50
795	2009	-1.0688376	-1.0814114809036255	1.94	"122"	125
800	2009	-0.5697824	-0.5289549827575684	6.7	"97"	95
804	2009	0.5097496	0.6352537870407104	3.64	"45"	39
807	2009	-0.16972551	-0.09735625982284546	2.23	"74"	70
818	2009	-0.21290198	-0.15287663042545319	5.36	"77"	73
826	2009	1.6106424	1.7820312976837158	3.16	"12"	6
834	2009	-0.67194927	-0.812752902507782	6.47	"100"	106
840	2009	1.4779613	1.612022876739502	2.21	"16"	12
854	2009	-1.0768179	-0.9814587235450745		"123"	119
858	2009	0.11463805	0.27142444252967834	2.63	"61"	56
860	2009	-0.54270095	-0.6999074816703796	3.65	"94"	103
862	2009	-0.79924583	-0.2465059608221054	2.45	"104"	83
887	2009	-1.0983151	-1.0007458925247192	4.6	"124"	121
894	2009	-0.89530206	-0.7609039545059204	5.05	"114"	104
4	2010	-0.09031214	0.021139249205589294		"71"	66
8	2010	-0.48926455	-0.5643989443778992	2.02	"89"	97
12	2010	-1.0457023	-1.3077914714813232	2.02	"125"	133
24	2010	-1.5845298	-1.445793628692627	2.56	"139"	138
31	2010	-1.2440087	-1.1531946659088135	1.34	"130"	129
32	2010	0.06181251	0.2306053787469864	3.14	"61"	55
36	2010	-0.45691857	-0.2970010042190552	1.52	"86"	78
40	2010	1.8286618	1.7430870532989502	1.85	"5"	8
48	2010	-0.046456926	0.08781091868877411		"68"	61
50	2010	-0.8893239	-1.0619940757751465	3.01	"120"	124
51	2010	-0.024752712	0.0870468020439148		"67"	62
56	2010	1.1873457	1.2718524932861328	2.65	"21"	19
68	2010	-0.8448939	-0.8960244059562683	3.39	"115"	117
70	2010	0.5720337	0.38713911175727844	3.37	"42"	48
72	2010	-0.4321032	-0.49790799617767334	1.92	"85"	88
76	2010	0.45432362	0.38807085156440735	3.65	"48"	47
100	2010	0.4817272	0.39932459592819214	3.24	"45"	46
104	2010	-1.2999732	-1.4045134782791138		"133"	135
112	2010	0.9676332	1.022243857383728	3.58	"28"	25
116	2010	-0.8819977	-1.0226037502288818	3.16	"118"	122
120	2010	-1.0726233	-0.942726731300354	4.01	"127"	118
124	2010	0.64459705	0.8069776892662048	2.97	"37"	32
144	2010	-0.42875564	-0.7090508341789246	3.2	"84"	109
148	2010	-0.6375669	-0.052890144288539886		"101"	67
152	2010	-0.2703832	-0.33166399598121643	2	"79"	82
156	2010	1.0607084	0.9599754214286804	4.7	"25"	26
158	2010	1.7557672	1.716386318206787		"8"	10
170	2010	-0.0025564823	0.2078150510787964	3.62	"64"	56
178	2010	-1.491229	-1.503777265548706	3.04	"138"	139
180	2010	-1.3693562	-1.431771159172058		"136"	136
188	2010	0.05959854	0.05977737531065941	3.06	"62"	63
191	2010	0.8632843	0.9079158306121826	2.99	"31"	28
192	2010	-0.5037567	-0.1268121898174286	0.97	"91"	70
196	2010	0.7438745	0.826483428478241		"34"	30
203	2010	1.7805495	1.7724627256393433	3.23	"7"	7
204	2010	-0.71175057	-1.1700717210769653		"106"	130
208	2010	1.1847428	1.0868641138076782	2.56	"22"	23
214	2010	-0.20782652	-0.2707265317440033	3.22	"77"	77
218	2010	-0.7399525	-0.532250165939331	2.32	"107"	93
222	2010	0.0046571167	-0.10914649814367294	3.06	"63"	69
226	2010	-1.2750602	-1.220931887626648		"132"	132
231	2010	-0.9300448	-1.0244125127792358	5	"122"	123
233	2010	0.8040955	0.7923463582992554	3.2	"33"	33
246	2010	1.7046337	1.7268671989440918	3.24	"10"	9
250	2010	1.5038548	1.5189489126205444	2.44	"14"	14
266	2010	-1.2137905	-0.7020378708839417	2.15	"129"	108
268	2010	-0.35885718	-0.23982959985733032	1.78	"82"	73
276	2010	2.1237092	2.030561685562134	0.02	"3"	3
288	2010	-0.7658122	-0.7159640192985535	4.79	"113"	110
300	2010	0.17955677	0.10037434101104736	2.71	"54"	60
